Unnamed: 0,Record,Field,Value,idx,Ligand1,Ligand2,Group_L1,Group_L2,L1L2
188,11_27,Ag,11.94609061256051,188,11,27,P,P,P-P
189,11_28,Ag,12.580218653660268,189,11,28,P,P,P-P
190,11_29,Ag,7.891310502309352,190,11,29,P,P,P-P
191,11_30,Ag,13.27076308336109,191,11,30,P,P,P-P
192,11_31,Ag,8.125263778492808,192,11,31,P,P,P-P
233,11_72,Ag,13.369608364999294,233,11,72,P,P,P-P
234,11_73,Ag,18.30509555991739,234,11,73,P,P,P-P
235,11_74,Ag,11.374137340579182,235,11,74,P,P,P-P
236,11_75,Ag,5.355774821713567,236,11,75,P,P,P-P
242,11_81,Ag,11.66901463875547,242,11,81,P,P,P-P
243,11_82,Ag,5.819573152344674,243,11,82,P,P,P-P
244,11_83,Ag,11.405918274540454,244,11,83,P,P,P-P
245,11_84,Ag,13.564996743109075,245,11,84,P,P,P-P
252,12_12,Ag,18.613144053146243,252,12,12,P,P,P-P
253,12_13,Ag,12.283941274043173,253,12,13,P,P,P-P
254,12_14,Ag,11.124406381510198,254,12,14,P,P,P-P
255,12_15,Ag,15.860318638850003,255,12,15,P,P,P-P
256,12_16,Ag,24.58,256,12,16,P,P,P-P
257,12_17,Ag,9.383555061649531,257,12,17,P,P,P-P
258,12_18,Ag,18.6359010390006,258,12,18,P,P,P-P
259,12_19,Ag,9.225359450094402,259,12,19,P,P,P-P
260,12_20,Ag,15.543979486450551,260,12,20,P,P,P-P
261,12_21,Ag,11.964360059704632,261,12,21,P,P,P-P
262,12_22,Ag,24.93255107756704,262,12,22,P,P,P-P
263,12_23,Ag,29.043217747472227,263,12,23,P,P,P-P
264,12_24,Ag,15.658662743866444,264,12,24,P,P,P-P
265,12_25,Ag,15.080083834938703,265,12,25,P,P,P-P
266,12_26,Ag,11.207205982413145,266,12,26,P,P,P-P
267,12_27,Ag,8.78831266099587,267,12,27,P,P,P-P
268,12_28,Ag,11.95434683514759,268,12,28,P,P,P-P
269,12_29,Ag,9.521254526916891,269,12,29,P,P,P-P
270,12_30,Ag,16.5689493175596,270,12,30,P,P,P-P
271,12_31,Ag,8.960680260322988,271,12,31,P,P,P-P
312,12_72,Ag,10.510390318930147,312,12,72,P,P,P-P
313,12_73,Ag,20.23335107974708,313,12,73,P,P,P-P
314,12_74,Ag,10.185484553687274,314,12,74,P,P,P-P
315,12_75,Ag,5.520440083462745,315,12,75,P,P,P-P
321,12_81,Ag,11.983410748187453,321,12,81,P,P,P-P
322,12_82,Ag,2.903940294869244,322,12,82,P,P,P-P
323,12_83,Ag,15.79206531168893,323,12,83,P,P,P-P
324,12_84,Ag,12.103873550891876,324,12,84,P,P,P-P
331,13_13,Ag,10.985021138563752,331,13,13,P,P,P-P
332,13_14,Ag,10.559492148458958,332,13,14,P,P,P-P
333,13_15,Ag,13.798708541318774,333,13,15,P,P,P-P
334,13_16,Ag,20.91,334,13,16,P,P,P-P
335,13_17,Ag,9.509886585175993,335,13,17,P,P,P-P
336,13_18,Ag,15.58,336,13,18,P,P,P-P
337,13_19,Ag,10.931955535896122,337,13,19,P,P,P-P
338,13_20,Ag,14.00669519416988,338,13,20,P,P,P-P
339,13_21,Ag,8.845229056663811,339,13,21,P,P,P-P
340,13_22,Ag,11.23,340,13,22,P,P,P-P
341,13_23,Ag,12.87,341,13,23,P,P,P-P
342,13_24,Ag,19.284132432192564,342,13,24,P,P,P-P
343,13_25,Ag,9.870611768215896,343,13,25,P,P,P-P
344,13_26,Ag,10.59389110095799,344,13,26,P,P,P-P
345,13_27,Ag,5.940593142062426,345,13,27,P,P,P-P
346,13_28,Ag,8.148158308118582,346,13,28,P,P,P-P
347,13_29,Ag,5.1429714215919375,347,13,29,P,P,P-P
348,13_30,Ag,16.52285605436191,348,13,30,P,P,P-P
349,13_31,Ag,8.895744902547449,349,13,31,P,P,P-P
390,13_72,Ag,9.479654237627985,390,13,72,P,P,P-P
391,13_73,Ag,17.64285621000454,391,13,73,P,P,P-P
392,13_74,Ag,10.103627963457257,392,13,74,P,P,P-P
393,13_75,Ag,4.529786523897201,393,13,75,P,P,P-P
399,13_81,Ag,13.44350365176797,399,13,81,P,P,P-P
400,13_82,Ag,2.98663389403373,400,13,82,P,P,P-P
401,13_83,Ag,12.127787317615002,401,13,83,P,P,P-P
402,13_84,Ag,7.297794318757951,402,13,84,P,P,P-P
409,14_14,Ag,14.99,409,14,14,P,P,P-P
410,14_15,Ag,18.59,410,14,15,P,P,P-P
411,14_16,Ag,20.73,411,14,16,P,P,P-P
412,14_17,Ag,10.060670585837215,412,14,17,P,P,P-P
413,14_18,Ag,18.09,413,14,18,P,P,P-P
414,14_19,Ag,8.84177842270583,414,14,19,P,P,P-P
415,14_20,Ag,10.243889251258224,415,14,20,P,P,P-P
416,14_21,Ag,11.672421669587491,416,14,21,P,P,P-P
417,14_22,Ag,20.497660531662405,417,14,22,P,P,P-P
418,14_23,Ag,20.774761697743088,418,14,23,P,P,P-P
419,14_24,Ag,6.198712451383472,419,14,24,P,P,P-P
420,14_25,Ag,15.581878900062293,420,14,25,P,P,P-P
421,14_26,Ag,12.43317755497992,421,14,26,P,P,P-P
422,14_27,Ag,8.522642247378826,422,14,27,P,P,P-P
423,14_28,Ag,9.15066152671352,423,14,28,P,P,P-P
424,14_29,Ag,6.652632853016257,424,14,29,P,P,P-P
425,14_30,Ag,10.100301710423082,425,14,30,P,P,P-P
426,14_31,Ag,12.853370368946344,426,14,31,P,P,P-P
467,14_72,Ag,9.843844091054052,467,14,72,P,P,P-P
468,14_73,Ag,24.59522716794163,468,14,73,P,P,P-P
469,14_74,Ag,9.505019794218242,469,14,74,P,P,P-P
470,14_75,Ag,4.071428806520999,470,14,75,P,P,P-P
476,14_81,Ag,13.334047653712332,476,14,81,P,P,P-P
477,14_82,Ag,9.109663547482342,477,14,82,P,P,P-P
478,14_83,Ag,7.955549102276564,478,14,83,P,P,P-P
479,14_84,Ag,12.218467145226896,479,14,84,P,P,P-P
486,15_15,Ag,18.18,486,15,15,P,P,P-P
487,15_16,Ag,29.03,487,15,16,P,P,P-P
488,15_17,Ag,20.61,488,15,17,P,P,P-P
489,15_18,Ag,22.39,489,15,18,P,P,P-P
490,15_19,Ag,13.856512586120516,490,15,19,P,P,P-P
491,15_20,Ag,18.81,491,15,20,P,P,P-P
492,15_21,Ag,18.757048557512466,492,15,21,P,P,P-P
493,15_22,Ag,24.27881848113612,493,15,22,P,P,P-P
494,15_23,Ag,32.31122731184587,494,15,23,P,P,P-P
495,15_24,Ag,21.95069936383516,495,15,24,P,P,P-P
496,15_25,Ag,19.35055623250082,496,15,25,P,P,P-P
497,15_26,Ag,17.97417656565085,497,15,26,P,P,P-P
498,15_27,Ag,13.613669241778553,498,15,27,P,P,P-P
499,15_28,Ag,14.888854867778718,499,15,28,P,P,P-P
500,15_29,Ag,11.089874329976736,500,15,29,P,P,P-P
501,15_30,Ag,8.24,501,15,30,P,P,P-P
502,15_31,Ag,18.61,502,15,31,P,P,P-P
543,15_72,Ag,16.88049976155162,543,15,72,P,P,P-P
544,15_73,Ag,21.119851439725608,544,15,73,P,P,P-P
545,15_74,Ag,17.377407791092992,545,15,74,P,P,P-P
546,15_75,Ag,7.273405655287206,546,15,75,P,P,P-P
552,15_81,Ag,14.032629606314003,552,15,81,P,P,P-P
553,15_82,Ag,4.7837807345204055,553,15,82,P,P,P-P
554,15_83,Ag,12.133145537227392,554,15,83,P,P,P-P
555,15_84,Ag,14.504385928157715,555,15,84,P,P,P-P
562,16_16,Ag,29.965245925821364,562,16,16,P,P,P-P
563,16_17,Ag,25.336495487950742,563,16,17,P,P,P-P
564,16_18,Ag,32.80845866492018,564,16,18,P,P,P-P
565,16_19,Ag,16.8,565,16,19,P,P,P-P
566,16_20,Ag,27.03839615732432,566,16,20,P,P,P-P
567,16_21,Ag,23.252078763674945,567,16,21,P,P,P-P
568,16_22,Ag,33.99377117911354,568,16,22,P,P,P-P
569,16_23,Ag,40.962881134822965,569,16,23,P,P,P-P
570,16_24,Ag,23.062946281395853,570,16,24,P,P,P-P
571,16_25,Ag,25.11,571,16,25,P,P,P-P
572,16_26,Ag,21.206679040566087,572,16,26,P,P,P-P
573,16_27,Ag,23.572798130102456,573,16,27,P,P,P-P
574,16_28,Ag,25.921752161346376,574,16,28,P,P,P-P
575,16_29,Ag,16.5732631534338,575,16,29,P,P,P-P
576,16_30,Ag,27.4139327169396,576,16,30,P,P,P-P
577,16_31,Ag,22.13927753502503,577,16,31,P,P,P-P
618,16_72,Ag,26.2156307217665,618,16,72,P,P,P-P
619,16_73,Ag,36.018902173265815,619,16,73,P,P,P-P
620,16_74,Ag,25.91700692381709,620,16,74,P,P,P-P
621,16_75,Ag,23.794752198737115,621,16,75,P,P,P-P
627,16_81,Ag,21.23543807165697,627,16,81,P,P,P-P
628,16_82,Ag,12.894405994098634,628,16,82,P,P,P-P
629,16_83,Ag,21.36827844753861,629,16,83,P,P,P-P
630,16_84,Ag,19.913715492468327,630,16,84,P,P,P-P
637,17_17,Ag,10.307533596642315,637,17,17,P,P,P-P
638,17_18,Ag,17.23,638,17,18,P,P,P-P
639,17_19,Ag,8.522727986332029,639,17,19,P,P,P-P
640,17_20,Ag,8.648163736332208,640,17,20,P,P,P-P
641,17_21,Ag,12.277577428147197,641,17,21,P,P,P-P
642,17_22,Ag,22.446614385116845,642,17,22,P,P,P-P
643,17_23,Ag,21.79,643,17,23,P,P,P-P
644,17_24,Ag,10.739394993521271,644,17,24,P,P,P-P
645,17_25,Ag,13.096162969246508,645,17,25,P,P,P-P
646,17_26,Ag,10.2410694276914,646,17,26,P,P,P-P
647,17_27,Ag,6.942611269652844,647,17,27,P,P,P-P
648,17_28,Ag,10.521944104228169,648,17,28,P,P,P-P
649,17_29,Ag,10.04658563947305,649,17,29,P,P,P-P
650,17_30,Ag,16.78,650,17,30,P,P,P-P
651,17_31,Ag,13.36027147155255,651,17,31,P,P,P-P
692,17_72,Ag,9.840386183932424,692,17,72,P,P,P-P
693,17_73,Ag,20.853460859972984,693,17,73,P,P,P-P
694,17_74,Ag,10.47654919885099,694,17,74,P,P,P-P
695,17_75,Ag,7.482253146357834,695,17,75,P,P,P-P
701,17_81,Ag,11.703593216836452,701,17,81,P,P,P-P
702,17_82,Ag,8.875751636456698,702,17,82,P,P,P-P
703,17_83,Ag,4.273383486550301,703,17,83,P,P,P-P
704,17_84,Ag,14.336157843470572,704,17,84,P,P,P-P
711,18_18,Ag,35.45,711,18,18,P,P,P-P
712,18_19,Ag,20.243268524762243,712,18,19,P,P,P-P
713,18_20,Ag,25.92086177598685,713,18,20,P,P,P-P
714,18_21,Ag,27.46042232727632,714,18,21,P,P,P-P
715,18_22,Ag,37.51,715,18,22,P,P,P-P
716,18_23,Ag,43.34,716,18,23,P,P,P-P
717,18_24,Ag,25.93235340062529,717,18,24,P,P,P-P
718,18_25,Ag,23.31,718,18,25,P,P,P-P
719,18_26,Ag,19.7005178919062,719,18,26,P,P,P-P
720,18_27,Ag,21.539404780603945,720,18,27,P,P,P-P
721,18_28,Ag,33.69,721,18,28,P,P,P-P
722,18_29,Ag,23.52,722,18,29,P,P,P-P
723,18_30,Ag,36.9,723,18,30,P,P,P-P
724,18_31,Ag,23.18,724,18,31,P,P,P-P
765,18_72,Ag,21.651554320938885,765,18,72,P,P,P-P
766,18_73,Ag,37.10479896143079,766,18,73,P,P,P-P
767,18_74,Ag,25.03534242510796,767,18,74,P,P,P-P
768,18_75,Ag,22.1345476526767,768,18,75,P,P,P-P
774,18_81,Ag,23.20567604387179,774,18,81,P,P,P-P
775,18_82,Ag,24.77844119630754,775,18,82,P,P,P-P
776,18_83,Ag,23.832009664736688,776,18,83,P,P,P-P
777,18_84,Ag,29.723497302737087,777,18,84,P,P,P-P
784,19_19,Ag,6.8691689921543,784,19,19,P,P,P-P
785,19_20,Ag,11.206290922127664,785,19,20,P,P,P-P
786,19_21,Ag,11.024662824347615,786,19,21,P,P,P-P
787,19_22,Ag,17.350948352366686,787,19,22,P,P,P-P
788,19_23,Ag,24.28269606921822,788,19,23,P,P,P-P
789,19_24,Ag,14.655919740442188,789,19,24,P,P,P-P
790,19_25,Ag,11.49301650840789,790,19,25,P,P,P-P
791,19_26,Ag,8.981353792361915,791,19,26,P,P,P-P
792,19_27,Ag,9.971754543017596,792,19,27,P,P,P-P
793,19_28,Ag,9.549905865918843,793,19,28,P,P,P-P
794,19_29,Ag,6.707182393409312,794,19,29,P,P,P-P
795,19_30,Ag,7.787729756906629,795,19,30,P,P,P-P
796,19_31,Ag,6.45458784326911,796,19,31,P,P,P-P
837,19_72,Ag,8.590902677737176,837,19,72,P,P,P-P
838,19_73,Ag,14.055397655814886,838,19,73,P,P,P-P
839,19_74,Ag,7.641575990710407,839,19,74,P,P,P-P
840,19_75,Ag,2.330241815187037,840,19,75,P,P,P-P
846,19_81,Ag,10.383870598394424,846,19,81,P,P,P-P
847,19_82,Ag,7.828499000053853,847,19,82,P,P,P-P
848,19_83,Ag,2.684109994210303,848,19,83,P,P,P-P
849,19_84,Ag,11.891135019250214,849,19,84,P,P,P-P
856,1_1,Ag,26.68666155217216,856,1,1,P,P,P-P
857,1_10,Ag,25.787486909423023,857,1,10,P,P,P-P
858,1_11,Ag,18.391791706439108,858,1,11,P,P,P-P
859,1_12,Ag,26.1757638277486,859,1,12,P,P,P-P
860,1_13,Ag,22.786575954407454,860,1,13,P,P,P-P
861,1_14,Ag,24.163000783883035,861,1,14,P,P,P-P
862,1_15,Ag,25.096279038582,862,1,15,P,P,P-P
863,1_16,Ag,34.0021329279989,863,1,16,P,P,P-P
864,1_17,Ag,23.362053642515093,864,1,17,P,P,P-P
865,1_18,Ag,30.77364180376753,865,1,18,P,P,P-P
866,1_19,Ag,20.14690487273037,866,1,19,P,P,P-P
867,1_2,Ag,26.179527640808374,867,1,2,P,P,P-P
868,1_20,Ag,18.395379872526973,868,1,20,P,P,P-P
869,1_21,Ag,21.91136790579185,869,1,21,P,P,P-P
870,1_22,Ag,30.1158,870,1,22,P,P,P-P
871,1_23,Ag,21.5706,871,1,23,P,P,P-P
872,1_24,Ag,20.96261692885309,872,1,24,P,P,P-P
873,1_25,Ag,26.443590865004808,873,1,25,P,P,P-P
874,1_26,Ag,21.995661556720734,874,1,26,P,P,P-P
875,1_27,Ag,21.08625883422792,875,1,27,P,P,P-P
876,1_28,Ag,33.80908905528486,876,1,28,P,P,P-P
877,1_29,Ag,20.55914450576529,877,1,29,P,P,P-P
878,1_3,Ag,24.59334042156115,878,1,3,P,P,P-P
879,1_30,Ag,26.5186,879,1,30,P,P,P-P
880,1_31,Ag,8.178647499531507,880,1,31,P,P,P-P
889,1_4,Ag,32.751808975823224,889,1,4,P,P,P-P
900,1_5,Ag,27.44115375867113,900,1,5,P,P,P-P
911,1_6,Ag,22.60087724402547,911,1,6,P,P,P-P
922,1_7,Ag,20.950062494259328,922,1,7,P,P,P-P
925,1_72,Ag,21.256231585983187,925,1,72,P,P,P-P
926,1_73,Ag,25.3491377979517,926,1,73,P,P,P-P
927,1_74,Ag,26.08952057408169,927,1,74,P,P,P-P
928,1_75,Ag,15.214721656870095,928,1,75,P,P,P-P
933,1_8,Ag,35.649334902875125,933,1,8,P,P,P-P
935,1_81,Ag,21.69259598245844,935,1,81,P,P,P-P
936,1_82,Ag,6.9449809938669205,936,1,82,P,P,P-P
937,1_83,Ag,23.03802734892816,937,1,83,P,P,P-P
938,1_84,Ag,24.796680649742484,938,1,84,P,P,P-P
944,1_9,Ag,22.18065526010469,944,1,9,P,P,P-P
946,20_20,Ag,14.733551979996264,946,20,20,P,P,P-P
947,20_21,Ag,14.549818066880109,947,20,21,P,P,P-P
948,20_22,Ag,23.93858981691301,948,20,22,P,P,P-P
949,20_23,Ag,23.998034306336194,949,20,23,P,P,P-P
950,20_24,Ag,13.744542728178205,950,20,24,P,P,P-P
951,20_25,Ag,13.088971125893297,951,20,25,P,P,P-P
952,20_26,Ag,11.380400310270488,952,20,26,P,P,P-P
953,20_27,Ag,6.65079757804051,953,20,27,P,P,P-P
954,20_28,Ag,11.318462456110865,954,20,28,P,P,P-P
955,20_29,Ag,9.402426126413047,955,20,29,P,P,P-P
956,20_30,Ag,13.394916196819397,956,20,30,P,P,P-P
957,20_31,Ag,5.651276644784957,957,20,31,P,P,P-P
998,20_72,Ag,10.227692318148913,998,20,72,P,P,P-P
999,20_73,Ag,14.81909309886396,999,20,73,P,P,P-P
1000,20_74,Ag,13.26589203160256,1000,20,74,P,P,P-P
1001,20_75,Ag,14.622077002190052,1001,20,75,P,P,P-P
1007,20_81,Ag,13.83014685381204,1007,20,81,P,P,P-P
1008,20_82,Ag,14.206733196042478,1008,20,82,P,P,P-P
1009,20_83,Ag,17.234579116571695,1009,20,83,P,P,P-P
1010,20_84,Ag,18.307818420697004,1010,20,84,P,P,P-P
1017,21_21,Ag,13.07188022043556,1017,21,21,P,P,P-P
1018,21_22,Ag,24.567903926596045,1018,21,22,P,P,P-P
1019,21_23,Ag,-19.00215089210508,1019,21,23,P,P,P-P
1020,21_24,Ag,18.701794439926744,1020,21,24,P,P,P-P
1021,21_25,Ag,14.05827765353024,1021,21,25,P,P,P-P
1022,21_26,Ag,12.325060307979584,1022,21,26,P,P,P-P
1023,21_27,Ag,10.156819965690374,1023,21,27,P,P,P-P
1024,21_28,Ag,11.583010737784209,1024,21,28,P,P,P-P
1025,21_29,Ag,8.779262185562402,1025,21,29,P,P,P-P
1026,21_30,Ag,12.964974882081153,1026,21,30,P,P,P-P
1027,21_31,Ag,12.412216854281723,1027,21,31,P,P,P-P
1068,21_72,Ag,10.895634875632824,1068,21,72,P,P,P-P
1069,21_73,Ag,26.594981665257365,1069,21,73,P,P,P-P
1070,21_74,Ag,10.836412196047604,1070,21,74,P,P,P-P
1071,21_75,Ag,7.462482050992548,1071,21,75,P,P,P-P
1077,21_81,Ag,13.574745140969751,1077,21,81,P,P,P-P
1078,21_82,Ag,12.285636407323182,1078,21,82,P,P,P-P
1079,21_83,Ag,15.225119922310114,1079,21,83,P,P,P-P
1080,21_84,Ag,15.25268238922581,1080,21,84,P,P,P-P
1087,22_22,Ag,48.1,1087,22,22,P,P,P-P
1088,22_23,Ag,61.49,1088,22,23,P,P,P-P
1089,22_24,Ag,15.79,1089,22,24,P,P,P-P
1090,22_25,Ag,23.50822498043999,1090,22,25,P,P,P-P
1091,22_26,Ag,19.562714674975723,1091,22,26,P,P,P-P
1092,22_27,Ag,11.23,1092,22,27,P,P,P-P
1093,22_28,Ag,22.35906376130879,1093,22,28,P,P,P-P
1094,22_29,Ag,14.742605451028794,1094,22,29,P,P,P-P
1095,22_30,Ag,25.66,1095,22,30,P,P,P-P
1096,22_31,Ag,31.63,1096,22,31,P,P,P-P
1137,22_72,Ag,20.308515990618616,1137,22,72,P,P,P-P
1138,22_73,Ag,20.421477139927447,1138,22,73,P,P,P-P
1139,22_74,Ag,23.641288874670863,1139,22,74,P,P,P-P
1140,22_75,Ag,20.75398069247604,1140,22,75,P,P,P-P
1146,22_81,Ag,21.628154563717544,1146,22,81,P,P,P-P
1147,22_82,Ag,21.25578414136544,1147,22,82,P,P,P-P
1148,22_83,Ag,12.802629062440246,1148,22,83,P,P,P-P
1149,22_84,Ag,25.82791986549273,1149,22,84,P,P,P-P
1156,23_23,Ag,30.54015925945714,1156,23,23,P,P,P-P
1157,23_24,Ag,30.861690727528185,1157,23,24,P,P,P-P
1158,23_25,Ag,28.464685978367925,1158,23,25,P,P,P-P
1159,23_26,Ag,35.84,1159,23,26,P,P,P-P
1160,23_27,Ag,22.25,1160,23,27,P,P,P-P
1161,23_28,Ag,29.67,1161,23,28,P,P,P-P
1162,23_29,Ag,19.896313715726137,1162,23,29,P,P,P-P
1163,23_30,Ag,33.07,1163,23,30,P,P,P-P
1164,23_31,Ag,17.6,1164,23,31,P,P,P-P
1205,23_72,Ag,24.26369846612215,1205,23,72,P,P,P-P
1206,23_73,Ag,37.04896473931149,1206,23,73,P,P,P-P
1207,23_74,Ag,17.89450561720878,1207,23,74,P,P,P-P
1208,23_75,Ag,16.23464939184487,1208,23,75,P,P,P-P
1214,23_81,Ag,26.311206331010908,1214,23,81,P,P,P-P
1215,23_82,Ag,8.111708553042263,1215,23,82,P,P,P-P
1216,23_83,Ag,26.70533910673112,1216,23,83,P,P,P-P
1217,23_84,Ag,21.024027969688177,1217,23,84,P,P,P-P
1224,24_24,Ag,9.58805196546018,1224,24,24,P,P,P-P
1225,24_25,Ag,11.651032477617264,1225,24,25,P,P,P-P
1226,24_26,Ag,18.2502060928382,1226,24,26,P,P,P-P
1227,24_27,Ag,14.018146466463804,1227,24,27,P,P,P-P
1228,24_28,Ag,11.847193077206612,1228,24,28,P,P,P-P
1229,24_29,Ag,7.435325138270855,1229,24,29,P,P,P-P
1230,24_30,Ag,17.330502508208156,1230,24,30,P,P,P-P
1231,24_31,Ag,13.680678069591522,1231,24,31,P,P,P-P
1272,24_72,Ag,11.818667134735731,1272,24,72,P,P,P-P
1273,24_73,Ag,31.1818538568914,1273,24,73,P,P,P-P
1274,24_74,Ag,17.558183589484543,1274,24,74,P,P,P-P
1275,24_75,Ag,9.953897209372371,1275,24,75,P,P,P-P
1281,24_81,Ag,12.337909849360583,1281,24,81,P,P,P-P
1282,24_82,Ag,11.39267760841176,1282,24,82,P,P,P-P
1283,24_83,Ag,14.618940831627697,1283,24,83,P,P,P-P
1284,24_84,Ag,14.383774766232818,1284,24,84,P,P,P-P
1291,25_25,Ag,18.035633948631585,1291,25,25,P,P,P-P
1292,25_26,Ag,12.914479472208768,1292,25,26,P,P,P-P
1293,25_27,Ag,12.611577075906098,1293,25,27,P,P,P-P
1294,25_28,Ag,10.076817526016384,1294,25,28,P,P,P-P
1295,25_29,Ag,9.012024596799163,1295,25,29,P,P,P-P
1296,25_30,Ag,15.72464598249644,1296,25,30,P,P,P-P
1297,25_31,Ag,15.008305077441037,1297,25,31,P,P,P-P
1338,25_72,Ag,15.503243022598326,1338,25,72,P,P,P-P
1339,25_73,Ag,21.476354838348925,1339,25,73,P,P,P-P
1340,25_74,Ag,15.280392906628547,1340,25,74,P,P,P-P
